product_id,brand,title,price,category,rating
B08TQV254S,Other,"Women's Underwear, High Waist Cotton Breathable Full Coverage Panties Brief Multipack Regular and Plus Size",37.99,New season,4.3
B0BPH95FPH,MISS OLIVE,Women's V Neckline Short Sleeve Rayon Floral Fit & Flare Midi Dress (MOSS22D16),44.0,Made for Amazon,3.6
B099X8PNH9,MISS OLIVE,Women's V-Neck Full Sleeve Solid Denim Bomber Jacket,70.0,Made for Amazon,3.9
B0BPGN8HCV,MISS OLIVE,Women's V-Neck Short Sleeve Floral Midi Dress (MOAW21D14),48.0,Made for Amazon,3.7
B07RQLT2L5,Other,Women's Vmmaya Mr Loose Solid Noos Pant Pants,73.83,Most-Loved Fashion,4.0
B0856FZNHN,Other,Women's Vmmia Hr Loose Summer Shorts Ga Noos,104.0,Outlet,3.7
B08TQQ6THL,Other,Women's Vo4198s Round Sunglasses,257.0,Outlet,4.2
B08TR9BVY6,Other,Women's Vo5369s Rectangular Sunglasses,298.68,Outlet,3.9
B00B4GB23S,Other,"Women's W Atwood Low (Textile) Black Top, Neon Pink",89.0,Most-Loved Fashion,4.6
B07WLM2F3H,Nike,Women's W NK DRY PARK VII JSY SS T-shirt,65.07,New season,4.6
B093F3NFPL,Nike,Women's W NSW FUTURA 365 MINI BKPK BACKPACK,99.0,Luggage,4.6
B08DK3X4XX,Bourge,Women's WFH-zW-05 Mules,42.0,Made for Amazon,4.0
B09P3YWHTT,Other,Women's Wallet,23.96,Made for Amazon,4.4
B09P41MJGP,Other,Women's Wallet,12.86,Made for Amazon,5.0
B09P3ZTT4W,Other,Women's Wallet,28.51,Made for Amazon,5.0
B07V59SY2L,Tommy Hilfiger,Women's Watch,231.49,Most-Loved Fashion,4.6
B0BZTJ9H5V,Casio,"Women's Watch - LA-20WHS-2ADF Clear Dial, Blue Band",82.0,Outlet,4.8
B0F997VPR1,Other,Women's Watch Analog Quartz Waterproof Diamond Wrist Watches with Day-Date Fashion Luxury Stainless Steel Watch for Small Wrists Female Designer Elegant Dress Watches for Women,118.0,Watches,4.1
B07CTR4CPW,Other,"Women's Watch Pyper, 38 mm Case Size, Three Hand Movement, Stainless Steel Strap",573.0,Most-Loved Fashion,4.4
B0BC64ZDTK,Burwood,Women's Wedge Heel Ankle Boot,74.0,Made for Amazon,3.3
B07JGQM7DC,Other,Women's Western,40.0,Made for Amazon,3.7
B0BDV8VGGV,Other,Women's Western,23.7,Made for Amazon,2.0
B07NQL2ZY5,Other,Women's Western,28.19,Handbags,4.0
B0BG7R63TT,Other,Women's Western,42.92,Made for Amazon,3.0
B07NQQN1LL,Other,Women's Western,40.0,Made for Amazon,4.0
B09N1L65GY,Other,Women's Western Handbags,35.17,Made for Amazon,3.7
B09P3Y8654,Other,Women's Western Wallets,13.18,Made for Amazon,3.2
B09RQVD6JD,Other,Women's Western1 Handbag,20.16,Made for Amazon,3.5
B09RQV3BMN,Other,Women's Western4 Handbag,17.92,Made for Amazon,4.5
B09RQWD7YR,Other,Women's Western7 Handbag,20.24,Made for Amazon,4.1
B075V768NS,Other,Women's White Dial Red Calfskin Watch - 14502407,429.0,Outlet,4.8
B08JCJ9FCS,Other,"Women's Willow Tote Bag, Black, One Size",1275.0,Handbags,4.1
B07JV99T8P,Other,Women's Wine Shrug,27.0,Made for Amazon,4.0
B0BN7YWZ8S,MISS OLIVE,Women's Wine Slim Fit Knee-Long Polyester Dress,27.82,Made for Amazon,3.6
B09G6ZFDX1,MISS OLIVE,Women's Wine V-Neck Sleeveless Solid Wrap Regular Jumpsuit,52.0,Made for Amazon,4.2
B0DMD7V8HW,Other,Women's Woven Shoulder Bag Handwoven Eco-Friendly Vegan Leather Boho Chic Crossbody Purse Luxury Braided Design,90.0,Handbags,4.3
B0BPYNHSDS,styleville.in,Women's Wrap Midi Dress,49.0,Made for Amazon,3.3
B0CPMF99VQ,Casio,Women's Wrist Watches,506.33,Outlet,4.4
B0DRW11V8Y,ALDO,Women's Ybelihar HANDBAG,369.0,Handbags,3.7
B0DRVZ1YWH,ALDO,Women's Ybelihar HANDBAG,195.0,New season,3.7
B0BC67WC2S,Burwood,Women's Zipper Boot,69.0,Made for Amazon,3.3
B0CDSB6DCY,Burwood,Women's Zipper Boots (BWW 18),58.12,Made for Amazon,3.5
B0768P2SGF,Other,Women's Zs-0061 Sneaker,83.57,Outlet,4.6
B08335XJMQ,Other,Women's georgette with blouse piece Saree,39.0,Made for Amazon,3.6
B08334Q94K,Other,Women's satin with Blouse Piece Saree,40.0,Made for Amazon,4.0
B09GVHQDNB,Other,"Women's stainless steel No Gemstone Earrings, Rose Gold, L: 9.5 mm, W: 9.5 mm, H: 2 mm - SKJ1496791",81.44,Outlet,4.2
B086KMNWRW,Other,"Women's, Neiley Pearl Pump",287.24,Outlet,4.2
B07XZBCPB8,YELLOW CHIMES,"Women's/Girls Fashion Collection Statement Long Sweater Chain Multilayer Pearl Floral Gold Plated Base Metal Pendant Stylish Necklace (White, Gold)",19.0,Outlet,3.4
B07HMPYZ4Y,YELLOW CHIMES,Women's/Girls Maple Leaf Latest Trend Crystal Pearl Silver Base Metal Long Chain Pendant Necklace,18.41,Outlet,4.0
B07XZ9J1XW,YELLOW CHIMES,Women's/Girls St Elegant and Beautiful Sequins Multi Layered Geometric Long Chain Crystal Cubic Zirconia and Gold Plated Base Metal Choker Necklace (Golden),10.0,Outlet,3.8
B07XZ9PY28,YELLOW CHIMES,Women's/Girls Stylish Sequins Fish Bone Dual Layer Arrow Collares Gold Plated Base Metal Choker Necklace (Gold),10.0,Outlet,3.4
B07XZBV5Z7,YELLOW CHIMES,Women's/Girls Trendy and Stylish Multilayered Long Chain Gold Plated Base Metal Geometric Choker Necklace (Golden),10.0,Outlet,3.7
B096PJTM5G,Other,Womens 10017743 Slip On Casual Sneakers,126.77,Most-Loved Fashion,4.5
B096PJTM5G,Other,Womens 10017743 Slip On Casual Sneakers,126.77,New season,4.5
B0943Z18BC,Other,Womens 32S1Ggrc0Bvanilla/Acrn handbag,669.0,Outlet,4.3
B0DMV1MQT6,adidas,Womens ADIDAS SP BP Classic,112.0,New season,4.8
B0CXM721QL,ALDO,Womens AERRIA SLING BAG (pack of 1),158.45,Handbags,4.4
B0CBLDRQWJ,GUESS,Womens ARJA Crossbody Bag,381.06,Handbags,4.2
B0CGFSL9MT,GUESS,Womens AVETA Contemporary,587.98,Outlet,4.4
B0D848M27Z,GUESS,Womens Adelard Dome Satchel Handbag Black,249.06,Handbags,5.0
B0D94YZ8JL,GUESS,"Womens Adelard Top Zip Shoulder Bag Top Zip Shoulder, Shoulder Bag",239.0,Handbags,4.2
B0CF3HM5NC,Other,Womens Adjustable Crossbody Bag Purse Adjustable Crossbody Bag Purse,98.0,Handbags,4.6
B0CQD7XRGJ,Other,Womens Alexia Camera Bag Alexia Camera Bag,335.0,Outlet,4.4
B0BNKC5Q5Y,Other,Womens Alexia Satchel Small Alexia Satchel Small,339.98,Handbags,4.3
B0BNKC4W67,Other,Womens Alexia Shopping Alexia Shopping,421.52,Handbags,4.2
B000QG1VD8,Other,Womens Alive Sheer to Waist Pantyhose811 Sheer,29.0,Outlet,3.9
B0C56ZFVHQ,ALDO,Womens Ameya Cross Body Bag,189.18,Outlet,4.4
B0DQBK77RB,GUESS,Womens Anadela Top Zip Shoulder Shoulder,235.54,Handbags,4.4
B00ZV2BFPQ,Other,Womens Analogue Quartz Watch With Stainless Steel Strap 10725-789,185.44,Outlet,4.5
B07D3FJVQF,Other,Womens Anna By Anuschka Hand Painted Leather Women's Large Satchel Womens Genuineleatherlarge Shoulder Hand-painted Original Artwork Satchel-style-handbags (pack of 1),857.41,Outlet,4.2
B09G185F2G,Other,Womens Anne Klein Dome Crossbody Crossbody,216.89,Handbags,4.0
B0DH9C5M48,GUESS,Womens Arnela Top Zip Shoulder Bag Shoulder Bag,395.96,Handbags,4.7
B0DNZ6RLPN,GUESS,Womens Ashburn Mini Tote Handbag,386.93,Handbags,4.6
B0C6Q76SHZ,Other,Womens B0642AX T-Shirt,31.0,New season,4.0
B0C6Q95T8R,Other,Womens B0647AX T-Shirt,27.0,New season,4.1
B0D7DJYS11,Calvin Klein,Womens BIKINI 5PK Underwear Bottoms,236.28,New season,4.2
B0D463RYCJ,Other,Womens BONA SHOULDER BAG SHOULDER BAG,225.0,Handbags,4.4
B09N9QPHFL,Lacoste,Womens Bag Crossover Bag (pack of 1),319.0,Outlet,4.6
B092L7P6KS,Other,"Womens Baylor Sandal Silver, 38 EU",93.0,Most-Loved Fashion,4.5
B0C34XXM6G,ALDO,Womens Bennaax Crossbody Bag,247.0,Handbags,4.6
B0DPXZDPKQ,GUESS,Womens Beyza Flap Shoulder Handbag,409.0,Handbags,5.0
B0CRZG2Y5Q,ALDO,Womens Black Nanatote Tote,215.0,Outlet,5.0
B0CRZG3H9B,ALDO,Womens Black Overflow Glerrade Wallet,162.75,Outlet,4.4
B0CR1SQ24H,ALDO,Womens Borgnine Top Handle,170.0,Handbags,4.3
B0DQBRYT4B,GUESS,Womens Bramina Small Girlfriend Satchel Satchel,385.0,Handbags,5.0
B0CRZG7XXX,ALDO,Womens Brown Overflow Glerrade Wallet,110.0,Outlet,4.0
B0D9P7HJ5K,Other,Womens Bryant Ave Tz Demi Cbody Crossbody Bag,525.0,Handbags,4.0
B005BF86YQ,Other,Womens Bryant Ave Tz Demi Cbody Crossbody Bag,405.0,Outlet,4.0
B0C1K2XCFV,Other,Womens Bundle DW113/02 W17 P*3 Leggings (pack of 3),35.41,Outlet,3.6
B0D9MBMPJZ,Calvin Klein,Womens Business Shoulder Shoulder Bag,261.8,Handbags,3.9
B0B2ZPL1XS,Other,Womens ButterLuxe Biker Shorts 4 Inches - High Waisted Workout Running Athletic Spandex Yoga Shorts Black S,89.0,Most-Loved Fashion,4.8
B0B287V65J,Other,"Womens ButterLuxe Biker Shorts 6""- High Waist Workout Athletic Running Spandex Yoga Shorts",89.0,Most-Loved Fashion,4.7
B09Z4WHJMX,Other,Womens Butterluxe Biker Shorts 2.5 Inches - High Waisted Yoga Workout Running Spandex Booty Shorts,89.0,Most-Loved Fashion,4.7
B0B2ZG8CF9,Other,"Womens Butterluxe Cross Waist Workout Leggings 25"" V Crossover High Waisted Gym Athletic Yoga Leggings",118.0,Most-Loved Fashion,4.5
B09X2TMZ2N,Other,Womens Butterluxe Strappy High Neck Longline Sports Bra - Padded Criss Cross Back Workout Sports Bras Crop Tank Top,103.0,Most-Loved Fashion,4.6
B0CQTNL84N,Other,Womens CAELIA SLING BAG,131.85,Outlet,3.5
B0CXM6C83C,ALDO,Womens CARAEVER Satchel (pack of 1),245.94,Handbags,4.3
B0CY2XPY7V,Other,Womens CIBRINA CIBRINA MINI DOME CROSSBODY (pack of 1),235.46,Handbags,4.1
B0D9MBQFN9,Calvin Klein,Womens CK Must Shopper Shopper,370.19,New season,3.9
B0FCYJQ2PG,ALDO,Womens CORDIDA HANDBAG,225.0,Handbags,4.4
B0D9WK4DZZ,Other,Womens CRINION Shoulder Bag (pack of 1),182.0,Handbags,4.3
B0CW18KNK2,GUESS,Womens CRISTIANA 3 CMPRTMNT SATCHEL Elegant,459.0,Handbags,4.4
B0756YQPVV,Other,Womens Canvas Sneakers High Top Lace ups Casual Walking Shoes,132.97,Most-Loved Fashion,4.5
B0F13VZDV2,Other,Womens Carol Md Tote Tote Bag,805.0,Handbags,4.4
B0D8CY4TDH,Other,Womens Cassie Crossbody 19 Cassie Crossbody 19,945.0,New season,3.7
B0D8CY4TDH,Other,Womens Cassie Crossbody 19 Cassie Crossbody 19,945.0,Handbags,3.7
B0DJ3LB4Q1,Other,Womens Cassie Crossbody 19 Handbag,1189.0,Handbags,4.5
B08XVRX2DN,Other,Womens Cellphone Crossbody Bag Small Light Leather Shoulder Purse Handbag Card Wallet Lanyard Case Girls Satchel Pouch,27.91,Handbags,4.2
B0BFWSY7RT,Centrino,"Womens Centrino-1777-1, Sandal",46.88,Made for Amazon,4.4
B0BFWQ7DWC,Centrino,"Womens Centrino-1778-1, Sandal",34.0,Made for Amazon,3.0
B0BFWV1JGD,Centrino,"Womens Centrino-1779-1, Sandal",38.0,Made for Amazon,3.0
B0BFWRBDFV,Centrino,"Womens Centrino-1780-1, Sandal",33.0,Made for Amazon,4.5
B0BFWPS2D3,Centrino,"Womens Centrino-1781-1, Sandal",34.0,Made for Amazon,3.2
B0BFWS59J1,Centrino,"Womens Centrino-1783-1, Sandal",31.0,Made for Amazon,3.4
B0BFWVL8HG,Centrino,"Womens Centrino-1784-1, Black, 41 EU",34.0,Made for Amazon,1.0
B0BFWSYXW1,Centrino,"Womens Centrino-1784-1, Sandal",38.0,Made for Amazon,3.5
B07ZD29JZG,Other,Womens Chiffon/Rayon Beach Blouses Kimono Cardigan Long Bikini Cover Up,76.99,Most-Loved Fashion,4.2
B08917SMWW,Crocs,Womens Classic Platform clog,157.95,Most-Loved Fashion,4.6
B0CM3ZKYSC,PUMA,Womens Core Backpack,96.08,Outlet,4.6
B0CM4166B6,PUMA,Womens Core Backpack,61.0,Outlet,4.2
B0B34LDDZ5,Other,Womens Core Her Backpack,89.0,Luggage,3.3
B08334T1B7,Other,"Womens Core TI1163, Blue, One Size",35.0,Made for Amazon,3.7
B08292ZCLZ,Other,Womens Cotton Bandhej Print Anarkali Kurta for Women,79.0,Most-Loved Fashion,4.0
B0D9R5LZTF,Other,Womens Courage Shoulder 28,1470.0,Handbags,4.4
B0DXH5C9QB,GUESS,Womens Cresidia Top Zip Shoulder Bag Shoulder Bag,172.02,Handbags,4.2
B0D951PBCH,GUESS,Womens Cresidia Top Zip Shoulder Bag Shoulder Bag,257.37,Handbags,4.6
B0CCQBGQW6,Other,Womens Crinion Tote Bag (pack of 1),165.0,Handbags,4.2
B08N5SGDBD,Other,Womens Croccon Large Tote Bag,168.0,Handbags,4.6
B0DVZPNJ81,Other,Womens Croccon Tote Bag (pack of 1),142.0,Handbags,4.2
B0BW9BK141,Other,Womens Crossbody Purse Leather Cell Phone Bag Small Shoulder Handbags Purse,66.39,Handbags,4.6
B0BWK4QRQX,Other,Womens Crossovers Crossovers,209.0,Outlet,5.0
B0CNC56BHK,Other,Womens DELANIE CLUTCH CLUTCH,314.39,Outlet,4.0
B09QQM5LWL,Other,Womens Darcelo Branded Webbing Cross Body,419.0,Outlet,4.9
B0DDNHF7BB,GUESS,Womens Daryna 2 Comp Satchel Satchel,579.63,Handbags,4.4
B0DXFM25YL,GUESS,Womens Daryna Convertible Crossbody Flap Crossbody,227.49,Handbags,4.4
B0DDHBN7GJ,GUESS,Womens Daryna Elite Tote Handbag,301.0,Handbags,4.1
B0DHCZF3GD,GUESS,Womens Daryna Elite Tote Handbag,286.0,New season,4.1
B0DDHBXFC6,GUESS,Womens Daryna Top Zip Shoulder Bag Handbag,219.0,Handbags,3.4
B0DDHBXFC6,GUESS,Womens Daryna Top Zip Shoulder Bag Handbag,219.0,New season,3.4
B0DDNBT46S,GUESS,Womens Daryna Top Zip Shoulder Bag Shoulder Bag,205.51,Handbags,5.0
B0DDNBT46S,GUESS,Womens Daryna Top Zip Shoulder Bag Shoulder Bag,205.51,New season,5.0
B0DQGXQFBQ,GUESS,Womens Daryna Top Zip Shoulder Shoulder,449.32,Handbags,4.4
B0CS2WSBQX,GUESS,"Womens Deesa Mini Convertible Crossbody Flap Crossbody, Convertible Crossbody, Crossbody Flap",448.77,Outlet,4.8
B0DRCS1S95,GUESS,Womens Delphine Tote Handbag,219.0,New season,4.4
B0BPY1N7XC,ALDO,"Womens Dionne Handbag, Pink, One Size",197.02,Handbags,4.0
B0DPJ88R3N,Other,Womens Divina Pochette Divina Pochette,205.0,Handbags,4.6
B074L6L31K,Other,Womens Divina SA Flap Bag Divina SA Flap Bag (pack of 2),190.96,Handbags,4.3
B0966GJBRM,ALDO,Womens Dreiddaa Tote Bag,221.11,Handbags,4.3
B0F2K3TKRS,Nike,Womens Dri-FIT Relaxed Fit Label Top (pack of 1),87.0,New season,5.0
B0CGPTG17K,Other,Womens ELIZA LG EW OPEN TOTE,889.0,Outlet,4.1
B0CCVZTY76,Other,Womens EMMALINE EMMALINE,225.0,Handbags,5.0
B0DWXWQ2T9,GUESS,Womens Eco Carly Mini Convertible Shoulder Shoulder,164.48,Handbags,4.4
B0DGGD1CB6,GUESS,Womens Eco Erica 2 Comp Satchel Satchel,520.74,Handbags,5.0
B0DTZ53RFR,GUESS,Womens Eco Erica Convertible Crossbody Flap Crossbody,157.57,Handbags,4.4
B0DXQ7DBNX,GUESS,Womens Eco Erica Convertible Crossbody Flap Handbag,180.09,Handbags,4.4
B0DGGCQQ5D,GUESS,Womens Eco Erica Elite Tote Tote (pack of 1),554.37,Handbags,4.5
B0DGGCLRWX,GUESS,Womens Eco Erica Top Zip Shoulder Handbag,217.89,Handbags,5.0
B0D952D4CQ,GUESS,"Womens Eco Gloriana Top Zip Shoulder Bag Top Zip Shoulder, Shoulder Bag",380.32,Handbags,4.7
B0DHTGD9R6,GUESS,Womens Eco Rianee Tote Handbag,512.96,New season,1.0
B0DHTGD9R6,GUESS,Womens Eco Rianee Tote Handbag,512.96,Handbags,1.0
B0DDN39D17,GUESS,Womens Eda Top Zip Shoulder Bag Shoulder Bag,252.77,Handbags,5.0
B0DPY1JQMV,GUESS,Womens Edita Convertible Crossbody Flap Crossbody (pack of 1),269.9,New season,5.0
B0DPY1K54C,GUESS,Womens Edita Elite Satchel Handbag,193.3,Handbags,4.8
B0DKL71B8X,GUESS,Womens Elaina Crossbody Handbag,239.0,Handbags,3.8
B0CS3Q4VL5,Other,Womens Empire Shoulder Shoulder,574.29,Handbags,5.0
B0CJV131V4,Other,Womens Empire Shoulder Shoulder,585.0,Handbags,5.0
B0DS6MGHCK,Other,Womens Essential Small Zip Around Card Case Handbag,265.0,New season,3.7
B0DJ1QCN29,Other,Womens Etta Wallet on a String Bi-Fold Wallet,339.0,Handbags,4.6
B0DCG8T2HY,GUESS,Womens Evelune Top Zip Shoulder Bag Handbag Charcoal Logo,432.05,Handbags,5.0
B079JY3FG4,Nike,Womens Every Cushioned Crew 3 Pieces CREW (pack of 1),57.24,Sportswear,4.5
B079CPFJYJ,Nike,Womens Every Cushioned Crew 3 Pieces Socks,50.0,Sportswear,4.5
B0D1DQDFD9,ALDO,Womens FEACAN FEACAN Satchel Bag (pack of 1),275.0,Handbags,3.8
B0DHTG8MKW,GUESS,Womens Fedora Flap Shoulder Bag Handbag,234.34,Handbags,5.0
B0CRGSZ2C3,ALDO,Womens Ferventtx Shoulder Bag,199.0,Handbags,4.7
B0DJQTRY5F,GUESS,Womens G Wave Large 2 In 1 Tote Handbag,238.66,Handbags,4.2
B0CTMDTQ78,GUESS,"Womens GUESS GU0010132F55 WOMENS UV PROTECTED INJECTED SUNGLASSES Sunglasses, Shiny Pale Gold, 55MM",219.0,Outlet,4.4
B0CTMB74QW,GUESS,"Womens GUESS GU0010920B60 WOMENS UV PROTECTED INJECTED SUNGLASSES Sunglasses, Matte Grey, 60MM",210.56,Outlet,4.4
B0DPN9Z14R,GUESS,Womens Gerty Convertible Xbody Flap Handbag,270.63,Handbags,4.4
B0DQGWSNKQ,GUESS,Womens Gerty Top Zip Shoulder Bag Handbag,260.1,New season,4.6
B0DQGWSNKQ,GUESS,Womens Gerty Top Zip Shoulder Bag Handbag,260.1,Handbags,4.6
B0DTZ6D6WV,GUESS,Womens Giully 2 Comp Mini Convertible Flap Crossbody,162.53,Handbags,3.0
B0DTZ2ZL13,GUESS,Womens Giully Camera Bag Crossbody,347.0,Handbags,5.0
B0DTZ5G4CM,GUESS,Womens Giully Top Zip Shoulder Handbag,449.33,Handbags,3.0
B0D15JVP9G,GUESS,Womens Giully Xbody Flap Organizer Handbag,269.0,Handbags,4.3
B0DTQBXQHW,ALDO,Womens Goivia Cross Body Bag,116.73,Handbags,3.5
B0D2DTKPFN,Other,Womens Gracie Shoulder (pack of 1),79.64,Handbags,4.0
B0F18GD2D7,Other,Womens Handbag Large Capacity Shopping Tote Simple Casual Commuter Bag,135.0,Handbags,2.6
B0BYZ4CZG7,Other,Womens Handbag Tote Shoulder Purse Leather Purses and Handbags Satchel Tote,45.0,Handbags,3.5
B0BYZ55D1M,Other,Womens Handbag Tote Shoulder Purse Leather Purses and Handbags Satchel Tote (B),78.0,Handbags,3.6
B0BBM5ZS9H,Other,Womens Handbag Tote Shoulder Purse Leather Purses and Handbags Satchel Tote Leather Crossbody Bag,45.0,Handbags,3.8
B0BC3W828K,Other,Womens Handbag Tote Shoulder Purse Leather Purses and Handbags Satchel Tote Wallet Crossbody Strap,78.0,Handbags,3.2
B07P7HQV29,Tommy Hilfiger,Womens Heritage Crew Neck Graphic Tee T-Shirt T-Shirt,88.98,Most-Loved Fashion,4.5
B0949MSWSH,Other,Womens Isaac Tote Bag,408.0,Outlet,4.5
B0DK448X5S,GUESS,Womens Izzy 2 Comp Tote Handbag,444.09,Outlet,4.4
B0DK43KFXL,GUESS,Womens Izzy 2 Comp Tote Handbag,345.2,Handbags,4.4
B0DK45F1FZ,GUESS,Womens Izzy Camera Bag Handbag,243.61,Handbags,4.8
B0DK45GBXS,GUESS,Womens Izzy Convertible Xbody Flap Handbag,289.0,Handbags,5.0
B0DNZMMJ6Z,GUESS,Womens Izzy Top Zip Shoulder Bag Shoulder,331.0,Handbags,5.0
B0BQ2Y9JSP,Other,Womens JEANNE Bag,306.86,Outlet,5.0
B09TXTT7G9,Other,Womens JULIEKA/S Sunglasses (pack of 1),624.98,Outlet,4.4
B0CRR2147M,Other,Womens Jelly Logo Shoulder Bag (pack of 1),540.35,Outlet,4.4
B0DS6NG639,Other,Womens Jet Shoulder Shoulder,949.0,New season,4.5
B0D8CHC25D,Other,Womens Juliet Shoulder Bag Handbag,1345.0,Handbags,4.3
B08TBVZ4T5,Other,Womens Ladies Walking Running Shoes Slip On Lightweight Casual Tennis Sneakers Clothes Shoes,126.57,Most-Loved Fashion,4.2
B0DMT8MJGX,Other,Womens Lady Re Flap Bag Lady Re Flap Bag,212.0,Handbags,4.4
B0DS6P76VL,Other,Womens Lana Shoulder 23 Shoulder,1365.0,Handbags,4.6
B0DDV3SMYJ,Other,Womens Large Capacity Shoulder Bag Simple Letter Printed Casual Top Handbag,249.5,Handbags,5.0
B0CSLMRK24,GUESS,Womens Latona Mini Tote Handbag,217.5,Handbags,4.4
B0CJZMN829,GUESS,"Womens Latona Mini Tote Mini Tote, Crossbody",302.22,Handbags,4.2
B0C9DD9GBX,Other,Womens Leather Satchel Bags 12.2 * 5.9 * 9.8in Medium Shoulder Bag Top Handle Handbags Ladies Designer Purses,46.75,Handbags,3.9
B0C9CW777V,Other,Womens Leather Satchel Bags 12.2 * 5.9 * 9.8in Medium Shoulder Bag Top Handle Handbags Ladies Designer Purses,43.0,Handbags,1.9
B0C9DPRL34,Other,Womens Leather Satchel Bags 12.2 * 5.9 * 9.8in Medium Shoulder Bag Top Handle Handbags Ladies Designer Purses,50.0,Handbags,4.4
B0C9CZW4VQ,Other,Womens Leather Satchel Bags 12.2 * 5.9 * 9.8in Medium Shoulder Bag Top Handle Handbags Ladies Designer Purses (Red),45.0,Handbags,1.0
B0BW3SF253,Other,"Womens Leather Satchel Bags 9 * 2.5 * 5.5in Shoulder Purses Mini Top Handle Handbags Ladies Designer Purses, Beige",82.0,Handbags,3.0
B0BN775RNS,Other,Womens Legacy American Classics W - Pro-jersey Regular Rib Cuff Sweatpants,68.69,Outlet,4.1
B0D15LX85P,GUESS,"Womens Levante Convertible Xbody Flap Crossbody, Crossbody Flap",295.0,Handbags,4.8
B0CXGBBF73,GUESS,"Womens Levante Luxury Satchel Satchel, Top Handle",638.19,Handbags,4.0
B0C1S8GG5R,GUESS,Womens Lisbet 2 Satchel,661.13,Outlet,4.2
B0D9QYGNVQ,GUESS,Womens Lorelei Top Zip Shoulder Handbag,449.33,Handbags,4.4
B0D9QZYR8J,GUESS,Womens Lorelei Top Zip Shoulder Shoulder,449.33,Handbags,5.0
B0BNNPCTKQ,Other,Womens MD SATCHEL MICHAEL KORS 30S2G6AS2B 252,826.0,Outlet,4.8
B07HH1TZKD,Other,Womens MILE HIGH SUPER SKINNY Jeans,271.66,Outlet,4.8
B0D7D5Z142,Calvin Klein,Womens MINIMAL MONOGRAM SHOULDER BAG20 Handbags,193.04,Handbags,5.0
B0DRCV81CG,GUESS,Womens Mackendra Tote Handbag,380.66,Handbags,4.0
B0D15J9F3Y,GUESS,Womens Majka Girlfriend Satchel Satchel Bag,638.42,Handbags,5.0
B0DDNHG68Q,GUESS,Womens Malva Convertible Crossbody Flap Crossbody,242.84,Handbags,3.4
B0DDNHG68Q,GUESS,Womens Malva Convertible Crossbody Flap Crossbody,239.0,Handbags,3.4
B0DGGDL9LK,GUESS,Womens Malva Mini Hobo Hobo Bag,432.05,Handbags,3.9
B0C72GNJMF,ALDO,Womens Maricar Handbag,234.07,Handbags,3.5
B0CZP4SJ9M,Other,Womens Marilyn Crossbody Handbag,508.48,Handbags,5.0
B0BTDLWTSS,ALDO,"Womens Maylah Tote Bag, Black",174.61,Outlet,5.0
B0CC96X2YQ,Other,Womens Medium Leather Satchel Shoulder Bags 8.66 * 6.5 * 3.34in Designer Purses Top Handle Handbags with Scarf Pendant,41.8,Handbags,3.4
B0DCN53VM6,Other,Womens Mens Walking Shoes Adjustable Diabetic Slippers Wide Lightweight Sneakers Sandals,54.99,Shoes,3.4
B09L2G8YBR,Other,Womens Mercer Extra-Small Pebbed Leather Crossbody Bag Handbag,417.75,Handbags,4.2
B0BZTGX72P,GUESS,Womens Meridian Camera Bag Handbag (pack of 1),388.46,Handbags,4.4
B0F1T9H7GC,GUESS,Womens Meridian Camera Handbag,280.67,Handbags,4.4
B0C9NWX5R6,GUESS,"Womens Meridian Flap Shoulder Bag shoulder bag, shoulder flap",287.68,Handbags,3.9
B0BY5RMHGX,GUESS,Womens Meridian Girlfriend Tote Handbag (pack of 1),93.0,New season,4.6
B0C7FSGR68,GUESS,Womens Meridian Girlfriend Tote Tote,196.42,Handbags,4.2
B0DNTT8RM3,GUESS,Womens Meridian Shoulder Satchel Satchel,502.96,Handbags,5.0
B0DPQPN95C,GUESS,Womens Meridian Top Zip Shoulder Bag Handbag,219.0,New season,4.0
B0DRCT9T7X,GUESS,Womens Meridian Top Zip Shoulder Bag Handbag,218.98,Handbags,4.0
B0C9T8FKRP,Other,"Womens Mini Leather Satchel Bags 9 * 2.4 * 5.5in Shoulder Purses Top Handle Handbags Ladies Designer Purses (Khaki), Khaki-silver Buckle",66.0,Handbags,4.1
B094NC23BW,Fossil,"Womens Modern Courier Stainless Steel Watch Bq3377, Rose Gold",426.7,Outlet,4.6
B0BQ7172D9,Nike,Womens NK GYM TOTE TOTE BAGS,94.21,New season,5.0
B0BQ7172D9,Nike,Womens NK GYM TOTE TOTE BAGS,94.21,Luggage,5.0
B09M3WFL9N,Lacoste,Womens Nf3879kl small crossbody bag,460.65,Outlet,4.2
B07MTYZ1T7,Other,Womens No Show Socks no show socks,45.6,New season,4.3
B07QBNBDR2,Other,Womens No Show socks,35.9,Most-Loved Fashion,4.4
B0CBLDGVTP,GUESS,Womens Noelle Camera Crossbody Handbag,225.0,New season,4.6
B0CN8GK47L,GUESS,Womens Noelle Convertible Xbody Flap Handbag,570.0,Handbags,4.7
B0BS54NZTS,GUESS,Womens Noelle Crossbody Camera Bag (pack of 1),239.0,Handbags,4.6
B0D7J34RWF,GUESS,Womens Noelle Crossbody Flap Organizer Handbag,143.69,Handbags,4.3
B0BP2VJDZ6,GUESS,Womens Noelle Double Pouch Crossbody Handbag,575.72,Handbags,4.3
B0BS543QDS,GUESS,"Womens Noelle Girlfriend Satchel Satchel, Top Handle",359.0,Handbags,4.5
